TransactionAmount,TransactionType,Location,DeviceID,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionHour,TransactionWeekday,TransactionDay,TransactionMonth,PreviousTransactionDate
74.67,Debit,Indianapolis,D000667,M074,ATM,43,Engineer,283,1,3449.35,17,0,15,5,2024-11-04 08:11:01
65.01,Credit,Austin,D000697,M004,Online,29,Doctor,67,1,10235.19,17,1,24,10,2024-11-04 08:09:26
0.45,Debit,Kansas City,D000334,M078,Branch,34,Engineer,172,1,8670.23,17,2,26,7,2024-11-04 08:10:09
364.13,Debit,Fort Worth,D000080,M070,ATM,63,Doctor,61,1,8198.0,16,4,3,2,2024-11-04 08:10:23
340.13,Debit,Mesa,D000203,M029,Branch,24,Student,32,3,1149.74,17,0,6,2,2024-11-04 08:11:48
15.81,Debit,Oklahoma City,D000606,M018,Branch,69,Doctor,11,4,8384.85,18,3,2,3,2024-11-04 08:12:06
222.66,Debit,Detroit,D000106,M038,Online,39,Doctor,88,1,14466.38,16,2,28,6,2024-11-04 08:10:50
638.24,Debit,Phoenix,D000225,M047,Branch,48,Engineer,64,1,5695.78,18,3,9,3,2024-11-04 08:11:49
241.21,Debit,Omaha,D000264,M037,ATM,31,Engineer,108,1,1220.86,16,0,25,9,2024-11-04 08:09:16
171.16,Debit,New York,D000459,M058,Online,51,Retired,42,1,6126.5,16,3,28,9,2024-11-04 08:11:02
1360.67,Debit,Raleigh,D000017,M092,Branch,29,Engineer,118,1,2861.65,16,2,19,4,2024-11-04 08:06:27
37.65,Credit,San Jose,D000211,M062,Online,27,Student,109,1,411.78,17,0,25,9,2024-11-04 08:11:02
25.77,Debit,Memphis,D000428,M054,Online,68,Retired,18,1,4331.54,16,0,2,10,2024-11-04 08:06:40
789.8,Debit,Jacksonville,D000271,M038,ATM,40,Doctor,94,1,13948.09,16,0,10,7,2024-11-04 08:07:32
308.85,Credit,Los Angeles,D000342,M030,Branch,20,Student,33,2,333.19,18,2,29,11,2024-11-04 08:08:15
1454.52,Debit,Miami,D000598,M088,ATM,27,Student,20,1,1189.03,16,4,22,9,2024-11-04 08:07:18
806.97,Debit,Seattle,D000691,M028,Online,25,Student,11,1,102.2,17,1,7,3,2024-11-04 08:08:53
364.81,Debit,Charlotte,D000079,M027,Online,25,Student,53,1,1145.23,17,0,26,6,2024-11-04 08:07:19
490.82,Debit,Kansas City,D000573,M029,ATM,26,Engineer,114,1,8704.27,18,3,1,6,2024-11-04 08:09:41
1021.38,Debit,Detroit,D000256,M013,Branch,61,Doctor,125,1,6223.26,18,4,27,1,2024-11-04 08:08:46
311.28,Debit,Atlanta,D000515,M045,Branch,49,Doctor,198,1,135.96,16,0,22,5,2024-11-04 08:09:13
85.03,Debit,San Diego,D000109,M020,ATM,51,Retired,48,1,4597.57,16,0,10,4,2024-11-04 08:06:59
307.75,Debit,Detroit,D000612,M085,Branch,64,Doctor,63,1,1061.58,17,2,12,4,2024-11-04 08:10:03
333.67,Debit,Fort Worth,D000288,M037,Online,36,Engineer,68,1,9238.08,18,3,6,7,2024-11-04 08:08:44
589.89,Debit,Jacksonville,D000252,M028,Branch,56,Engineer,213,3,9404.63,16,4,20,10,2024-11-04 08:12:03
372.08,Debit,Houston,D000470,M032,Branch,66,Doctor,63,1,13330.74,16,0,6,3,2024-11-04 08:12:15
502.9,Credit,Fresno,D000384,M001,Online,26,Student,141,1,341.24,17,0,18,9,2024-11-04 08:08:40
103.81,Debit,Oklahoma City,D000283,M098,ATM,36,Doctor,34,1,7044.63,16,2,27,9,2024-11-04 08:11:54
69.43,Debit,Las Vegas,D000472,M003,ATM,30,Engineer,162,1,9281.85,17,0,6,2,2024-11-04 08:08:31
110.4,Credit,San Diego,D000153,M033,ATM,56,Doctor,62,1,8639.36,16,3,21,9,2024-11-04 08:08:33
275.65,Credit,Atlanta,D000241,M013,Branch,28,Engineer,14,1,4957.57,16,0,14,8,2024-11-04 08:08:18
336.01,Debit,Colorado Springs,D000216,M043,Online,63,Doctor,121,4,9938.2,18,3,9,11,2024-11-04 08:08:51
251.8,Debit,Mesa,D000657,M020,ATM,62,Doctor,102,1,11796.66,16,0,3,4,2024-11-04 08:10:15
334.07,Debit,New York,D000440,M054,Branch,59,Engineer,200,1,7306.79,17,4,11,8,2024-11-04 08:10:28
52.44,Debit,Raleigh,D000427,M046,Online,27,Student,87,1,3157.75,18,2,6,9,2024-11-04 08:09:31
1030.85,Debit,San Diego,D000645,M060,ATM,25,Student,39,1,1941.8,17,0,4,9,2024-11-04 08:11:01
141.37,Debit,Denver,D000119,M026,Online,46,Engineer,77,1,1019.77,16,4,21,7,2024-11-04 08:11:41
211.7,Credit,Chicago,D000157,M064,Online,50,Doctor,205,1,12272.78,16,0,13,11,2024-11-04 08:07:08
61.4,Debit,San Jose,D000599,M073,Branch,41,Engineer,20,2,7892.87,16,0,30,1,2024-11-04 08:08:27
308.23,Debit,Las Vegas,D000008,M058,ATM,60,Retired,23,1,4150.63,16,0,17,4,2024-11-04 08:11:35
111.41,Debit,Chicago,D000162,M079,Branch,21,Student,181,1,1204.11,17,2,27,12,2024-11-04 08:10:44
675.49,Debit,Charlotte,D000420,M065,ATM,61,Retired,159,1,1893.0,16,2,15,3,2024-11-04 08:10:47
29.72,Debit,San Antonio,D000132,M084,ATM,26,Student,38,1,1059.62,17,2,19,7,2024-11-04 08:07:50
301.73,Debit,Tucson,D000006,M044,Online,67,Doctor,163,1,990.74,16,1,27,6,2024-11-04 08:07:10
294.61,Debit,Omaha,D000652,M046,Branch,60,Retired,74,1,7375.59,18,3,28,9,2024-11-04 08:07:33
106.43,Credit,Phoenix,D000498,M063,ATM,52,Engineer,164,1,9403.12,17,0,17,4,2024-11-04 08:10:35
381.52,Debit,Seattle,D000306,M052,Online,36,Doctor,79,1,5798.92,16,0,20,11,2024-11-04 08:11:07
1142.76,Credit,Houston,D000027,M058,Online,25,Student,71,1,1498.93,17,2,15,3,2024-11-04 08:10:03
5.66,Debit,Fresno,D000082,M029,Branch,40,Engineer,33,1,5434.64,18,0,4,12,2024-11-04 08:11:43
209.09,Debit,Virginia Beach,D000058,M091,ATM,48,Doctor,203,1,9100.81,18,1,7,11,2024-11-04 08:06:31
521.81,Debit,Virginia Beach,D000495,M058,ATM,47,Engineer,34,1,4750.96,17,3,16,11,2024-11-04 08:07:27
588.36,Debit,Charlotte,D000356,M068,Online,33,Engineer,134,1,8434.99,16,0,9,1,2024-11-04 08:10:22
146.67,Debit,Albuquerque,D000534,M025,Online,20,Student,273,1,1569.75,16,1,31,10,2024-11-04 08:11:06
176.52,Credit,San Diego,D000333,M022,Online,73,Retired,94,5,7132.08,17,1,14,3,2024-11-04 08:08:41
57.34,Debit,Atlanta,D000370,M089,Online,27,Student,81,1,1100.64,16,0,23,10,2024-11-04 08:10:22
294.77,Debit,Philadelphia,D000451,M087,Online,77,Retired,101,1,2272.17,17,1,10,10,2024-11-04 08:10:02
881.32,Debit,El Paso,D000354,M015,Online,31,Engineer,59,1,2287.93,17,3,31,8,2024-11-04 08:06:52
162.59,Debit,Indianapolis,D000401,M098,Branch,64,Retired,19,1,7104.83,16,2,22,2,2024-11-04 08:08:46
56.15,Debit,Nashville,D000336,M089,Branch,31,Doctor,77,1,13265.92,18,3,28,12,2024-11-04 08:09:03
524.55,Debit,El Paso,D000279,M039,ATM,39,Doctor,175,1,8292.75,16,1,19,9,2024-11-04 08:07:00
535.4,Debit,San Diego,D000453,M023,Branch,23,Student,110,1,651.84,18,4,12,5,2024-11-04 08:08:50
56.84,Debit,Raleigh,D000654,M088,ATM,45,Engineer,185,1,7977.78,17,0,14,8,2024-11-04 08:09:53
135.94,Debit,Houston,D000489,M020,Branch,71,Retired,258,1,4710.21,16,2,18,1,2024-11-04 08:10:02
47.1,Credit,Washington,D000545,M021,Branch,42,Doctor,178,1,6308.07,17,0,3,7,2024-11-04 08:09:40
124.05,Credit,Albuquerque,D000652,M031,Branch,61,Doctor,220,1,7009.54,16,2,25,10,2024-11-04 08:12:09
802.89,Debit,Chicago,D000050,M037,ATM,19,Student,175,1,1973.63,18,0,28,8,2024-11-04 08:11:17
193.16,Debit,Charlotte,D000295,M100,ATM,64,Retired,109,1,2304.56,16,3,6,4,2024-11-04 08:07:13
541.52,Credit,Indianapolis,D000336,M094,Branch,48,Engineer,161,1,6087.24,17,2,28,6,2024-11-04 08:08:36
20.17,Debit,San Antonio,D000287,M088,ATM,77,Retired,86,1,3869.37,16,0,2,1,2024-11-04 08:08:39
35.98,Credit,Nashville,D000662,M004,Branch,40,Doctor,133,1,11147.34,16,3,17,8,2024-11-04 08:06:59
273.24,Debit,Fresno,D000626,M011,Branch,51,Retired,173,1,2202.21,16,1,12,12,2024-11-04 08:10:05
663.45,Debit,Albuquerque,D000564,M076,ATM,67,Retired,147,1,5897.29,17,1,12,12,2024-11-04 08:11:40
343.86,Debit,Charlotte,D000134,M058,Branch,57,Engineer,70,1,3278.65,16,0,13,2,2024-11-04 08:09:48
69.38,Debit,Detroit,D000191,M042,Branch,69,Doctor,280,2,12072.11,16,2,11,1,2024-11-04 08:11:12
75.43,Debit,Fresno,D000280,M096,ATM,77,Retired,266,1,1441.86,16,0,14,8,2024-11-04 08:11:19
414.64,Debit,Mesa,D000698,M060,Branch,32,Doctor,74,1,7253.22,16,0,3,4,2024-11-04 08:09:17
86.79,Debit,Fort Worth,D000514,M100,Branch,33,Doctor,166,1,8795.37,16,0,23,1,2024-11-04 08:07:48
1105.88,Debit,Omaha,D000159,M047,ATM,34,Engineer,36,1,2636.32,17,0,6,3,2024-11-04 08:11:22
14.1,Debit,Louisville,D000099,M027,Branch,45,Engineer,73,1,6949.21,17,0,25,12,2024-11-04 08:08:16
63.33,Credit,Louisville,D000485,M014,Branch,23,Student,124,1,792.33,17,1,26,12,2024-11-04 08:12:02
606.27,Debit,Louisville,D000326,M018,Branch,29,Doctor,42,1,9668.78,17,3,22,6,2024-11-04 08:09:33
4.47,Debit,Baltimore,D000239,M033,Branch,27,Student,132,1,1381.75,16,0,14,8,2024-11-04 08:10:24
289.01,Debit,Miami,D000202,M044,Online,66,Retired,96,1,4226.26,16,0,28,8,2024-11-04 08:08:12
338.69,Debit,Virginia Beach,D000476,M026,Branch,18,Student,169,1,1137.89,18,0,23,10,2024-11-04 08:06:32
97.73,Debit,Sacramento,D000038,M018,Branch,69,Doctor,156,1,7885.21,17,0,29,5,2024-11-04 08:08:27
1021.16,Debit,Albuquerque,D000100,M046,ATM,20,Student,104,1,9427.06,17,0,16,10,2024-11-04 08:07:50
27.61,Credit,Fort Worth,D000463,M015,ATM,54,Retired,26,1,3679.64,16,4,10,3,2024-11-04 08:09:16
284.17,Debit,Memphis,D000247,M074,ATM,51,Retired,189,1,3479.56,16,2,24,5,2024-11-04 08:08:05
76.21,Debit,Los Angeles,D000275,M055,Branch,22,Student,69,1,664.93,16,1,10,1,2024-11-04 08:10:44
334.79,Credit,Denver,D000673,M097,Branch,69,Doctor,292,1,624.09,17,0,20,11,2024-11-04 08:08:26
584.51,Debit,Denver,D000697,M010,ATM,74,Retired,76,1,3254.56,17,4,25,8,2024-11-04 08:08:49
432.18,Debit,Las Vegas,D000023,M008,Branch,18,Student,162,1,678.83,16,4,19,5,2024-11-04 08:08:30
134.55,Debit,San Jose,D000219,M026,Online,59,Doctor,165,1,14852.42,16,0,9,10,2024-11-04 08:08:25
61.66,Debit,Sacramento,D000125,M085,ATM,26,Student,86,1,5705.4,16,4,10,2,2024-11-04 08:06:48
12.35,Debit,Fresno,D000213,M092,Branch,25,Student,22,1,1846.85,18,0,6,2,2024-11-04 08:11:12
213.25,Debit,San Francisco,D000441,M076,Branch,25,Student,63,1,677.79,17,3,23,2,2024-11-04 08:08:03
34.93,Debit,Columbus,D000434,M056,Branch,31,Engineer,72,1,2810.37,16,0,16,10,2024-11-04 08:11:12
959.48,Debit,Miami,D000120,M004,Branch,67,Doctor,36,1,10631.43,16,1,10,1,2024-11-04 08:07:57
335.68,Debit,Tucson,D000558,M062,Online,24,Student,142,1,1188.95,17,0,6,11,2024-11-04 08:11:20
423.96,Debit,San Diego,D000042,M086,ATM,43,Doctor,75,1,8374.38,18,0,30,1,2024-11-04 08:08:41
361.38,Credit,Milwaukee,D000444,M095,Online,72,Retired,71,3,4972.92,17,3,2,3,2024-11-04 08:12:17
220.82,Debit,Louisville,D000297,M089,Branch,42,Engineer,31,1,4298.13,16,4,29,12,2024-11-04 08:08:24
717.36,Credit,San Diego,D000035,M020,Online,22,Student,138,1,514.88,17,0,2,1,2024-11-04 08:09:39
406.12,Debit,Houston,D000109,M004,ATM,42,Doctor,106,1,10501.53,17,3,3,8,2024-11-04 08:11:29
427.83,Debit,Phoenix,D000529,M066,ATM,47,Engineer,29,1,3293.06,17,2,10,5,2024-11-04 08:09:49
416.62,Credit,Baltimore,D000495,M091,Online,26,Student,67,1,9700.9,17,0,6,3,2024-11-04 08:11:23
21.9,Debit,Phoenix,D000216,M084,ATM,28,Student,30,1,1052.27,17,0,10,4,2024-11-04 08:11:15
717.74,Credit,Sacramento,D000030,M020,Online,42,Engineer,168,1,8375.16,16,4,8,12,2024-11-04 08:10:43
393.68,Debit,San Diego,D000034,M087,ATM,55,Doctor,141,1,10135.88,16,0,18,9,2024-11-04 08:07:00
281.91,Debit,Denver,D000312,M069,Branch,25,Student,269,1,225.53,17,3,12,1,2024-11-04 08:07:24
239.85,Debit,Tucson,D000001,M047,ATM,70,Retired,50,1,1477.63,16,3,26,1,2024-11-04 08:07:51
237.84,Debit,Nashville,D000111,M047,Branch,26,Student,16,1,8932.39,17,4,22,9,2024-11-04 08:09:29
459.29,Credit,Kansas City,D000610,M016,Online,64,Retired,109,1,1006.12,18,3,26,1,2024-11-04 08:11:08
196.49,Debit,Oklahoma City,D000342,M016,Branch,41,Engineer,65,1,7516.56,17,4,22,12,2024-11-04 08:09:30
21.23,Debit,Virginia Beach,D000174,M094,ATM,23,Student,103,4,319.18,16,0,11,9,2024-11-04 08:09:59
95.23,Debit,Denver,D000287,M077,Online,20,Student,60,3,966.88,18,0,16,10,2024-11-04 08:11:38
344.87,Debit,Houston,D000608,M090,Branch,58,Retired,25,1,7447.44,17,0,28,8,2024-11-04 08:11:21
129.62,Credit,San Jose,D000179,M070,ATM,23,Student,124,1,620.28,16,3,6,7,2024-11-04 08:06:51
16.53,Debit,Houston,D000078,M017,ATM,21,Student,220,1,707.95,17,0,24,7,2024-11-04 08:08:29
277.02,Credit,Denver,D000561,M042,ATM,46,Doctor,227,1,8586.38,16,0,13,11,2024-11-04 08:09:56
13.02,Debit,Charlotte,D000387,M014,Branch,51,Doctor,42,1,6076.45,16,2,14,6,2024-11-04 08:11:43
199.02,Debit,Memphis,D000535,M081,ATM,22,Student,185,1,793.63,17,0,30,1,2024-11-04 08:08:22
684.5,Debit,Fort Worth,D000075,M035,Branch,29,Doctor,76,1,6258.63,18,0,31,7,2024-11-04 08:10:14
1173.74,Credit,Virginia Beach,D000639,M086,Online,61,Doctor,61,1,10456.24,16,0,25,9,2024-11-04 08:07:31
45.92,Debit,Nashville,D000622,M087,ATM,26,Student,23,1,544.56,17,0,19,6,2024-11-04 08:06:32
761.73,Debit,Columbus,D000191,M075,ATM,19,Student,27,1,151.28,17,0,11,9,2024-11-04 08:09:23
331.38,Debit,Miami,D000621,M051,ATM,42,Engineer,122,1,844.55,17,1,30,5,2024-11-04 08:08:38
602.8,Debit,Baltimore,D000333,M003,Branch,60,Retired,173,1,7417.69,17,0,20,3,2024-11-04 08:10:57
64.12,Credit,Indianapolis,D000013,M097,Branch,57,Doctor,222,1,1029.09,17,3,10,8,2024-11-04 08:09:39
57.38,Debit,Kansas City,D000238,M062,Online,28,Student,86,1,899.52,18,0,13,2,2024-11-04 08:08:31
94.64,Credit,New York,D000543,M036,ATM,28,Student,144,1,586.76,18,0,15,5,2024-11-04 08:08:50
155.56,Credit,Austin,D000033,M014,Branch,19,Student,64,1,129.79,16,0,24,4,2024-11-04 08:07:46
301.39,Credit,Denver,D000375,M050,Online,47,Doctor,104,1,10548.58,16,1,4,7,2024-11-04 08:07:22
136.31,Debit,Nashville,D000405,M055,Online,74,Retired,65,1,4384.95,16,0,30,10,2024-11-04 08:08:41
4.39,Debit,Philadelphia,D000441,M084,ATM,26,Student,63,1,1429.61,16,0,12,6,2024-11-04 08:11:48
429.25,Debit,Seattle,D000199,M090,Online,29,Engineer,107,1,5019.68,16,0,12,6,2024-11-04 08:08:36
138.54,Credit,Austin,D000022,M028,Branch,60,Engineer,93,1,8274.77,17,1,3,1,2024-11-04 08:09:05
33.03,Debit,Washington,D000376,M019,Branch,21,Student,28,1,935.88,16,3,10,8,2024-11-04 08:09:57
76.39,Debit,Sacramento,D000132,M005,Online,30,Doctor,80,1,11584.32,16,0,27,2,2024-11-04 08:10:59
25.32,Debit,Oklahoma City,D000422,M090,ATM,19,Student,25,1,1642.34,17,1,7,3,2024-11-04 08:09:29
330.91,Debit,Kansas City,D000005,M041,ATM,36,Engineer,28,1,6481.35,17,0,6,3,2024-11-04 08:11:10
153.55,Debit,Denver,D000438,M099,Online,37,Doctor,16,1,5619.91,17,2,8,11,2024-11-04 08:07:38
217.61,Debit,Omaha,D000512,M039,Online,27,Student,120,1,1661.1,17,1,28,2,2024-11-04 08:11:11
131.69,Credit,Denver,D000044,M067,Branch,53,Engineer,59,1,2958.43,16,0,16,10,2024-11-04 08:07:03
953.17,Debit,Raleigh,D000114,M024,Online,60,Retired,84,1,3506.11,17,3,12,10,2024-11-04 08:08:48
68.49,Debit,Nashville,D000558,M051,Online,67,Retired,49,1,6683.31,17,2,25,10,2024-11-04 08:10:51
1493.0,Debit,Colorado Springs,D000344,M096,ATM,69,Retired,151,1,1619.16,17,2,7,6,2024-11-04 08:07:07
470.62,Debit,Tucson,D000642,M002,Branch,57,Doctor,127,1,12470.62,17,0,27,2,2024-11-04 08:06:42
385.35,Debit,Miami,D000326,M045,Branch,38,Doctor,269,1,5184.13,17,1,3,10,2024-11-04 08:12:12
74.72,Debit,Phoenix,D000272,M031,Online,26,Student,132,1,165.75,18,1,25,7,2024-11-04 08:10:19
352.03,Credit,Phoenix,D000599,M001,Online,27,Student,219,1,4846.68,16,3,8,6,2024-11-04 08:11:14
275.87,Debit,Seattle,D000302,M096,ATM,25,Student,112,1,1697.58,18,0,28,8,2024-11-04 08:07:09
90.94,Credit,Colorado Springs,D000594,M084,ATM,63,Retired,56,1,3896.08,17,4,24,11,2024-11-04 08:12:21
206.25,Debit,Baltimore,D000045,M074,ATM,74,Retired,56,1,3651.07,16,1,3,10,2024-11-04 08:07:59
116.76,Debit,Philadelphia,D000496,M067,ATM,51,Engineer,212,1,4480.43,16,0,16,1,2024-11-04 08:07:09
91.5,Debit,Omaha,D000113,M033,ATM,47,Doctor,77,1,667.66,16,0,27,3,2024-11-04 08:07:56
489.31,Debit,Louisville,D000293,M089,Branch,43,Engineer,36,1,5595.22,16,0,3,4,2024-11-04 08:12:22
1664.33,Debit,San Antonio,D000072,M064,Branch,18,Student,65,1,1588.31,17,0,25,9,2024-11-04 08:07:07
414.49,Credit,Phoenix,D000311,M051,Online,58,Doctor,108,1,12709.58,16,0,13,2,2024-11-04 08:09:08
315.13,Debit,Omaha,D000171,M045,Branch,30,Engineer,143,1,6570.94,16,1,5,12,2024-11-04 08:07:21
28.38,Debit,Tucson,D000202,M042,Branch,45,Doctor,260,1,8892.62,16,1,3,10,2024-11-04 08:09:52
456.05,Debit,Detroit,D000220,M073,Branch,68,Doctor,20,1,11729.51,17,4,17,3,2024-11-04 08:10:37
277.22,Debit,Kansas City,D000582,M035,Branch,35,Doctor,41,1,12104.51,17,3,17,8,2024-11-04 08:07:27
54.84,Debit,Kansas City,D000140,M002,Online,52,Retired,124,1,3495.51,16,0,8,5,2024-11-04 08:11:44
29.92,Credit,Denver,D000672,M010,Online,68,Doctor,63,1,7855.01,16,0,1,1,2024-11-04 08:10:15
133.06,Debit,Las Vegas,D000616,M072,Online,35,Engineer,143,1,8843.44,17,4,3,2,2024-11-04 08:09:53
332.06,Debit,Seattle,D000365,M086,ATM,29,Doctor,221,4,11826.52,16,2,21,6,2024-11-04 08:06:23
14.34,Credit,Memphis,D000620,M004,Online,67,Retired,24,1,7932.51,17,1,17,10,2024-11-04 08:07:06
468.32,Debit,Fresno,D000200,M095,Online,69,Retired,152,1,4710.04,16,3,8,6,2024-11-04 08:06:47
582.17,Debit,Tucson,D000032,M093,Branch,57,Engineer,135,1,7310.83,16,3,7,12,2024-11-04 08:08:05
245.62,Debit,San Antonio,D000045,M021,Branch,23,Student,127,1,1879.82,17,4,15,12,2024-11-04 08:08:30
981.9,Credit,Baltimore,D000686,M029,Online,43,Doctor,112,1,9018.33,16,1,28,11,2024-11-04 08:06:53
83.6,Debit,San Jose,D000236,M090,ATM,47,Doctor,192,1,13899.24,18,4,29,12,2024-11-04 08:09:19
331.22,Credit,Oklahoma City,D000444,M035,Branch,61,Doctor,161,1,12613.25,16,3,25,5,2024-11-04 08:12:21
57.49,Credit,Detroit,D000533,M014,Online,24,Student,177,1,765.15,18,3,16,11,2024-11-04 08:11:34
85.58,Debit,Fort Worth,D000502,M029,ATM,55,Engineer,60,1,7794.84,17,3,23,11,2024-11-04 08:07:49
157.56,Debit,Indianapolis,D000550,M056,Branch,43,Doctor,159,1,7541.16,17,1,11,4,2024-11-04 08:07:45
230.3,Debit,Colorado Springs,D000029,M032,Online,46,Engineer,24,1,8356.88,16,4,24,2,2024-11-04 08:08:21
305.92,Debit,El Paso,D000128,M057,ATM,72,Retired,88,1,1445.47,16,2,6,12,2024-11-04 08:08:28
942.7,Debit,Boston,D000565,M048,Online,35,Engineer,29,1,5141.32,16,0,6,11,2024-11-04 08:11:10
116.33,Debit,Fresno,D000391,M090,Branch,27,Student,144,1,1696.15,16,4,17,2,2024-11-04 08:08:42
537.71,Credit,Mesa,D000073,M078,Online,19,Student,175,1,1806.08,16,1,4,4,2024-11-04 08:07:22
538.17,Credit,Washington,D000430,M055,Branch,27,Engineer,252,1,5908.04,17,1,26,9,2024-11-04 08:10:25
219.44,Debit,Washington,D000685,M003,Online,42,Engineer,23,1,4207.27,18,3,20,7,2024-11-04 08:09:38
61.62,Debit,Miami,D000134,M066,Online,57,Doctor,19,1,8365.37,16,0,9,10,2024-11-04 08:12:02
58.77,Debit,Memphis,D000238,M036,Online,27,Engineer,191,1,7261.7,16,3,13,7,2024-11-04 08:06:39
538.13,Debit,Charlotte,D000407,M045,ATM,62,Retired,165,1,5008.59,17,3,7,9,2024-11-04 08:12:13
177.05,Debit,Philadelphia,D000603,M060,Branch,24,Student,235,1,4287.82,16,1,29,8,2024-11-04 08:06:55
403.01,Debit,Washington,D000677,M029,Online,63,Doctor,286,3,10513.52,17,0,4,9,2024-11-04 08:09:32
719.76,Debit,San Francisco,D000548,M038,Branch,19,Student,190,1,690.52,17,3,30,3,2024-11-04 08:11:25
163.22,Debit,Miami,D000193,M029,Online,26,Student,217,1,1788.27,18,3,6,4,2024-11-04 08:07:56
242.85,Debit,San Antonio,D000068,M036,Online,42,Engineer,93,1,4672.8,16,0,23,10,2024-11-04 08:10:22
291.22,Credit,Baltimore,D000555,M095,Online,41,Engineer,100,1,3677.63,16,4,3,11,2024-11-04 08:09:36
56.52,Debit,Omaha,D000146,M077,ATM,42,Engineer,152,1,6911.2,16,0,4,12,2024-11-04 08:08:50
195.8,Debit,Raleigh,D000511,M052,Online,39,Doctor,186,1,12027.68,17,1,28,2,2024-11-04 08:06:59
66.76,Credit,Austin,D000670,M004,Branch,36,Doctor,44,1,184.72,18,0,24,4,2024-11-04 08:10:58
190.9,Debit,Jacksonville,D000390,M002,Online,28,Student,40,1,101.25,16,0,9,10,2024-11-04 08:10:27
106.99,Debit,Omaha,D000092,M078,Branch,38,Engineer,152,1,5771.4,17,4,24,11,2024-11-04 08:10:43
655.81,Debit,Omaha,D000567,M044,ATM,55,Retired,164,2,4539.99,16,4,5,5,2024-11-04 08:12:08
107.1,Credit,Philadelphia,D000453,M052,Online,25,Student,175,1,193.8,16,4,16,6,2024-11-04 08:11:33
79.92,Debit,Miami,D000193,M003,ATM,44,Engineer,274,2,9138.76,17,0,6,2,2024-11-04 08:09:14
430.83,Debit,Los Angeles,D000195,M079,Branch,18,Student,292,1,941.49,16,0,14,8,2024-11-04 08:07:49
235.34,Debit,Washington,D000631,M085,Branch,26,Student,68,1,566.83,16,0,16,10,2024-11-04 08:12:01
86.35,Credit,Indianapolis,D000280,M026,Branch,52,Retired,24,1,1550.48,17,0,4,9,2024-11-04 08:10:10
337.99,Debit,Colorado Springs,D000420,M069,ATM,70,Doctor,115,1,9038.63,16,3,2,3,2024-11-04 08:06:36
577.13,Credit,San Jose,D000438,M065,Branch,40,Engineer,66,1,6640.51,16,2,27,9,2024-11-04 08:08:42
213.33,Debit,Omaha,D000319,M088,ATM,52,Retired,161,1,5400.44,16,0,28,8,2024-11-04 08:12:15
54.52,Debit,Indianapolis,D000582,M047,Branch,32,Doctor,164,1,6980.98,17,3,2,3,2024-11-04 08:09:06
100.13,Debit,Denver,D000216,M068,Branch,57,Doctor,168,1,5209.16,16,0,11,12,2024-11-04 08:11:08
883.92,Credit,Tucson,D000058,M006,Online,53,Retired,129,1,2342.64,16,4,3,11,2024-11-04 08:11:08
69.8,Credit,New York,D000361,M004,Branch,27,Student,138,1,136.77,16,1,2,5,2024-11-04 08:09:01
768.94,Debit,Indianapolis,D000281,M051,Branch,64,Retired,53,1,6860.18,17,2,11,10,2024-11-04 08:07:37
179.62,Debit,Tucson,D000504,M082,Online,24,Student,119,1,409.26,16,2,15,11,2024-11-04 08:11:42
425.91,Debit,Jacksonville,D000412,M038,ATM,23,Student,47,1,383.58,16,4,24,3,2024-11-04 08:07:14
263.34,Debit,Denver,D000506,M084,ATM,64,Retired,55,1,2411.02,17,2,8,3,2024-11-04 08:11:16
113.03,Credit,Tucson,D000521,M001,Online,36,Doctor,12,1,6756.13,17,2,15,3,2024-11-04 08:08:48
11.02,Debit,Austin,D000371,M070,Online,42,Doctor,42,1,7879.66,17,0,31,7,2024-11-04 08:07:22
865.17,Debit,Houston,D000381,M009,Branch,24,Student,161,1,9297.5,17,3,7,12,2024-11-04 08:10:13
152.0,Debit,Albuquerque,D000177,M060,ATM,51,Engineer,63,1,7531.43,18,0,18,12,2024-11-04 08:07:25
270.39,Debit,Jacksonville,D000214,M006,ATM,25,Student,104,1,899.15,17,0,12,6,2024-11-04 08:07:39
246.41,Debit,Detroit,D000501,M071,ATM,54,Retired,23,1,1431.6,17,4,26,5,2024-11-04 08:12:12
336.84,Debit,Washington,D000559,M073,ATM,22,Student,100,1,4500.26,17,1,7,3,2024-11-04 08:09:58
261.45,Credit,Oklahoma City,D000005,M071,Online,50,Engineer,96,1,6735.74,17,4,27,10,2024-11-04 08:09:11
99.98,Credit,Washington,D000269,M093,Online,73,Retired,152,1,3037.97,16,3,30,3,2024-11-04 08:07:59
400.69,Debit,Las Vegas,D000107,M066,Online,32,Engineer,26,1,9040.33,16,0,3,4,2024-11-04 08:07:57
411.47,Debit,Fort Worth,D000110,M080,ATM,26,Student,120,1,796.63,16,0,25,12,2024-11-04 08:11:11
204.63,Debit,Las Vegas,D000699,M090,Online,52,Engineer,92,1,9199.52,17,2,21,6,2024-11-04 08:09:54
421.56,Debit,San Jose,D000056,M047,Online,53,Engineer,144,1,8037.87,17,1,18,7,2024-11-04 08:10:58
193.38,Debit,Memphis,D000188,M069,ATM,18,Student,285,1,1081.79,16,3,20,7,2024-11-04 08:10:56
377.04,Debit,Chicago,D000587,M054,ATM,34,Engineer,64,1,3812.87,16,3,16,3,2024-11-04 08:09:54
