Código,Status entomologico,Estado,Localidad,Altitud,Longitud,Latitud,A2. Cuantos dormitorios tiene la vivienda,A3 Número de personas que duermen en la vivienda,A4. Duermen 3 o mas personas en algun dormitorio,A1. Tiene luz electrica,A5 Escusado de uso exclusivo del hogar,A5 Escusado de uso común de varios hogares,A5 Letrina,A5 No tiene,A6 Red Pública de alcantarillado,A6 Pozo ciego,A6 Pozo séptico,A6 Medio ambiente,A7 Red pública,A7 Pozo,A7 Rio vertiente acequia o canal,A7 Carro Repartidor,A7 Otro,A7 Agua de lluvia,A8. Hierve o usa cloro en el agua antes de beberla,A9 Por qué trata el agua antes de beberla,B1 Losa de hormigón,B1 Asbestos o similares,B1 Zinc,B1 Teja,B1 Paja palma o similares,B1 Otros materiales,B2 Hormigón ladrillo o bloque,B2 Adobe o tapia,B2 Madera,B2 Caña guadua revestida con papel,B2 Caña guadua revestida o rellena de barro,B2 Caña guadua no revestida,B3 Entablado rústico,B3 Parquet,B3 Baldosa o vinyl,B3 Ladrillo o cemento,B3 Caña guadua,B3 Tierra,B3 Otros materiales,B4 Gas,B4 Electricidad,B4 Gasolina,B4 Kerex o diesel,B4 Leña o carbón,B4 Otro,B4 Ninguno,C1. Leña,C1 Lugares,"C2. Productos agricolas como maiz, etc.",C2 Lugares,D1. Ha fumigado Ud mismo su casa,D2. Ha fumigado SNEM su casa,D2 Hace cuánto tiempo (meses),E1. Gallinas o Palomas u otras aves,E1 Cuántas,E2. Tiene un gallinero,E2. Donde,E3. Perros,E3 Cuántos,E4. Duerme el perro dentro de la casa,E5. Cuyes,E5 Cuántos,E6. Tiene una cuyera,E6. Donde,E7. Chanchos o puercos,E7 Cuántos,E8. Ovejas o chivos,E8 Cuántos,E9. Tiene un corral,E9. Donde,E10. Gatos,F1. Ratones,F2. Ratas,"F3. Raposas, zorros, guanchacas o zarigueyas",G1. Leña,G1 Distancia de la casa (metros),G2. Madera para construccion,G1. Cuánta,G2 Distancia de la casa (metros),G2. Cuánta,G3. Rocas. bloques o ladrillos,G3 Distancia de la casa (metros),G3. Cuanta,G4. Basura de la vivienda,G4 Distancia de la casa (metros),G4. Cuánta,G5. Otros,G5 Distancia de la casa (metros),G5. Cuánta,H1. Hojas de Palma de coco,H1 Distancia de la casa (metros),H1. Cuánta,H2. Hojas de Palma de Cade o tagua,H2 Distancia de la casa (metros),H2. Cuánta,H3. Hojas de Palmera (Otro Tipo),H3 Qué tipo,H3. Cuánta,H4. Desperdicios de la cosecha,H4 Distancia de la casa (metros),H4. Cuánta,H5. Productos agricolas de la cosecha,H5 Distancia de la casa (metros),H5. Cuánta,I1. Piñuelas,I1 Distancia de la casa (metros),I1. Cuánta,I2. Arbustos,I2 Distancia de la casa (metros),I2. Cuánto,I3. Arboles frutales,I3 Distancia de la casa (metros),I3. Cuánto,I4. Maleza o monte,I4 Distancia de la casa (metros),I4. Cuánto,J1. Existen palmas a una distancia de 30m,J2. Palmas de coco,J2 Distancia de la casa (metros),J2 Cuántas,J3. Palmas de cade o tagua,J3 Distancia de la casa (metros),J3 Cuántas,J4. Palma Africana,J4 Distancia de la casa (metros),J4 Cuántas,J5. Otro tipo de de palmera o palma,J5 Cuál,J5 Distancia de la casa (metros),J5 Cuántas,E10 Cuántos,
TP108,Positiva,Examinada,Trigopamba,1840,79.504880,4.311410,1,9,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,3,,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,1,Patio,1,dormitorio,2,2,0,1,10,0,3,1,4,2,2,0,2,0,2,0,2,0,2,0,1,2,2,2,1,1,2,0,0,0,2,0,0,1,10,0,0,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,1,5,0,1,0,1,2,0,0,1,3,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,1,
CH507,Negativa,Examinada,Chingulle,1842,79.63803,4.340140,2,6,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,3,,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,1,cocina,2,,2,2,0,1,25,1,3,1,2,2,2,0,2,0,1,5,2,0,2,0,1,1,1,1,2,0,2,0,0,0,2,0,0,1,10,2,1,2,1,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,5,2,2,0,0,1,5,2,2,2,0,0,2,0,0,2,0,0,2,,0,0,2,
SY110,Negativa,Examinada,Sanambay,1842,79.453180,4.598550,2,5,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,1,para purificarlo,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,1,bodega,1,2,0,1,20,1,4,1,2,2,2,0,2,0,1,4,2,0,2,0,1,4,4,2,2,0,2,0,0,0,2,0,0,1,0,2,2,0,0,2,0,0,2,0,0,2,,0,1,10,1,1,0,0,0,0,0,1,2,0,1,3,0,1,1,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,1,
SY118,Negativa,Examinada,Sanambay,1843,79.450050,4.607990,3,5,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,1,,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,1,cocina,2,2,0,1,4,1,4,1,1,2,2,0,2,0,1,1,2,0,2,0,1,3,3,3,1,0,2,0,0,0,1,0,1,1,5,1,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,7,2,1,7,1,1,7,2,2,2,0,0,2,0,0,2,0,0,2,,0,0,1,
SY413,Negativa,Examinada,Sanambay,1844,79.450240,4.592410,3,9,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,3,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,1,sala,1,2,0,1,3,1,3,1,1,2,2,0,2,0,1,1,2,0,2,0,2,1,3,1,1,0,2,0,0,0,2,0,0,1,4,1,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,0,
TP807,Negativa,Examinada,Trigopamba,1845,79.502959,4.308516,1,5,1,1,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,3,,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,2,,2,2,,1,7,2,,2,,2,2,,2,,1,4,,,2,,2,3,2,1,1,1,2,1,,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,1,4,2,2,,,1,5,2,2,2,,,2,,,2,,,2,,,,,
SY120,Negativa,Examinada,Sanambay,1848,79.450920,4.605220,1,3,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,3,Porque tiene microbios,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,1,cocina,1,dormitorio,1,2,0,1,40,1,4,1,1,2,1,3,1,6,1,2,2,0,2,0,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,,0,1,2,1,2,0,0,2,0,0,1,10,1,2,0,0,1,10,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,0,
MY103,Negativa,Examinada,Machay,1849,79.458350,4.615160,2,2,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,1,para purificarla,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,2,,1,2,0,1,6,1,3,1,3,2,1,10,1,6,1,1,1,4,1,4,1,1,1,1,1,1,2,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,1,10,0,1,5,0,1,10,0,1,3,1,2,2,0,0,2,0,0,2,0,0,2,,0,0,2,
SY109,Negativa,Examinada,Sanambay,1851,79.453460,4.598710,3,6,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,2,porque tiene microbios,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,2,,2,2,0,1,4,1,5,1,2,2,2,0,2,0,1,1,2,0,2,0,2,3,3,4,2,0,2,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,10,0,0,0,0,1,8,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,0,
SY213,Negativa,Examinada,Sanambay,1851,79.450160,4.594640,4,5,-1,1,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,2,Para los parasitos,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,1,cuarto,2,2,0,1,20,1,3,1,2,2,2,0,2,0,1,25,2,0,1,4,1,1,3,2,1,5,1,0,0,0,1,0,1,1,10,1,2,0,0,2,0,0,2,0,0,2,,0,1,4,1,2,0,0,2,0,0,1,3,1,1,4,0,1,3,1,2,2,0,0,2,0,0,2,0,0,2,,0,0,2,
TP110,Negativa,Examinada,Trigopamba,1852,79.503420,4.305870,2,3,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,3,,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,1,Corredor y Cocina,1,cuarto,2,2,0,1,10,1,4,1,2,2,2,0,2,0,1,5,2,0,2,0,1,2,3,1,1,10,2,0,0,0,2,0,0,1,12,0,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,10,0,2,0,0,2,0,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,1,
TP109,Positiva,Examinada,Trigopamba,1853,79.504170,4.312240,1,1,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,3,,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,2,,2,2,0,1,5,1,4,1,1,2,2,0,2,0,2,0,1,1,2,0,2,2,3,2,1,0,2,0,0,0,2,0,0,1,5,0,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,1,0,1,10,0,1,1,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,0,
SY701,Negativa,Examinada,Sanambay,1861,79.450300,4.595900,2,4,-1,1,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,2,para que mueran los microbios,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,2,,2,2,0,1,15,1,5,1,1,2,2,0,2,0,1,1,2,0,1,5,2,1,3,2,1,10,2,0,0,0,1,5,1,1,15,1,2,0,0,0,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,6,0,1,8,0,0,5,1,2,2,0,0,2,0,0,2,0,0,2,,0,0,0,
SN505,Positiva,Examinada,Suanamaca,1862,"79,62829","4,327745",2,6,-1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,3,,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,1,cocina,2,,1,2,0,1,15,1,2,1,2,2,1,5,0,6,1,1,2,0,2,0,1,2,2,2,2,0,2,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,3,1,1,10,1,1,3,1,2,2,0,0,2,0,0,2,0,0,2,,0,0,1,
MY102,Negativa,Examinada,Machay,1865,79.459550,4.616140,2,7,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,2,purificarla,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,1,,2,2,0,1,10,1,4,1,2,2,2,0,2,0,1,2,1,4,1,4,1,4,4,4,1,1,2,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,1,0,1,2,0,0,1,10,1,2,0,0,1,10,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,1,
SY121,Positiva,Examinada,Sanambay,1865,79.450060,4.605290,4,11,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,2,,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,2,,2,2,0,1,15,1,2,1,3,2,1,8,1,6,1,8,2,0,2,0,1,4,3,3,1,5,2,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,5,2,1,5,0,1,7,2,2,2,0,0,2,0,0,2,0,0,2,,0,0,1,
SY214,Negativa,Examinada,Sanambay,1866,79.450350,4.594980,2,7,-1,1,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,1,para no enfermarnos,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,1,bodega,1,bodega,1,2,0,1,15,1,5,1,1,2,2,0,2,0,1,1,2,0,1,5,2,1,4,1,1,0,2,0,0,0,2,0,0,2,0,0,1,2,2,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,10,1,1,10,1,1,15,2,2,2,0,0,2,0,0,2,0,0,2,,0,0,0,
SY105,Negativa,Examinada,Sanambay,1871,79.453940,4.599120,2,3,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,3,,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,1,Tumbado,2,2,0,1,4,1,4,1,2,2,2,0,2,0,1,1,2,0,2,0,2,3,2,1,1,5,2,0,0,0,2,0,0,1,10,1,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,8,1,2,0,0,2,0,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,0,
SY112,Negativa,Examinada,Sanambay,1871,79.451490,4.594820,2,3,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,1,por que trai paracitos,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,2,,1,2,0,1,20,0,0,1,1,2,1,10,1,2,1,3,2,0,2,0,1,2,2,1,1,1,1,2,2,2,1,1,2,2,0,0,1,1,2,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,4,2,1,5,2,2,0,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,1,
SY504,Negativa,Examinada,Sanambay,1874,79.5411,4.60126,1,5,1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,3,,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,2,,1,,1,1,10,1,4,1,1,2,1,4,1,6,2,,2,,2,,1,1,1,1,1,5,2,1,,1,2,,,1,10,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,2,2,,,2,,,2,,,2,,,,1,
MY101,Negativa,Examinada,Machay,1875,79.455810,4.614820,1,0,0,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,0,,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
MY205,Negativa,Examinada,Machay,1875,79.448752,4.612834,4,2,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,1,Para ser saludable,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,1,Dormitorio,2,2,,1,10,1,3,1,2,2,1,10,1,6,1,4,2,,2,,1,2,2,2,1,2,2,,,,2,,,1,10,,,,,2,,,2,,,2,,,2,,,1,10,,2,,,1,2,,1,3,,1,2,,2,2,,,2,,,2,,,2,,,,1,2,
SY106,Negativa,Examinada,Sanambay,1876,79.453360,4.599450,1,2,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,3,,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,2,,1,2,0,1,10,1,3,1,3,2,2,0,2,0,1,3,2,0,2,0,1,0,2,2,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,10,2,1,5,1,1,7,2,2,2,0,0,2,0,0,2,0,0,2,,0,0,4,
SY113,Negativa,Examinada,Sanambay,1876,79.452240,4.600910,1,3,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,1,poque tiene microbios,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,2,,2,,2,2,0,1,5,1,4,1,1,2,2,0,2,0,2,0,2,0,2,0,2,1,2,1,1,8,2,0,0,0,2,0,0,1,12,1,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,6,1,2,0,0,2,0,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,0,0
SY218,Negativa,Examinada,Sanambay,1878,79.448220,4.606870,4,3,-1,1,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,1,para eliminar los bacterias,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,2,,2,,2,2,0,1,30,1,0,1,1,2,2,0,2,0,1,8,2,0,2,0,2,1,2,1,2,0,2,0,0,0,2,0,0,1,2,1,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,10,1,2,2,0,0,2,0,0,2,0,0,2,,0,0,0,
MY110,Negativa,Examinada,Machay,1879,79.453470,4.614450,4,8,-1,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,1,porque si,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,1,fuera,1,dentro,2,2,0,1,10,1,4,1,2,1,2,0,2,0,1,4,2,0,2,0,2,1,4,1,1,5,2,0,0,0,2,0,0,1,10,0,2,0,0,2,0,0,2,0,0,2,,0,1,20,0,2,0,0,2,0,0,1,10,0,1,10,0,1,10,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,0,
MY108,Negativa,Examinada,Machay,1881,79.453680,4.613050,0,0,0,1,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,0,,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,10,0,0,0,0,2,0,0,2,0,0,2,,0,1,5,0,0,0,0,0,0,0,1,5,0,1,5,0,1,10,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,0,
SN502,Negativa,Examinada,Suanamaca,1883,"79,72602","4,330805",4,5,-1,1,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,VERDADERO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,1,para matar microbios,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,VERDADERO,FALSO,VERDADERO,FALSO,FALSO,FALSO,FALSO,FALSO,FALSO,2,,1,bodega,2,2,0,1,6,2,0,1,2,2,1,6,0,0,1,3,2,0,2,2,1,2,2,2,1,5,2,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,,0,2,0,0,2,0,0,2,0,0,1,3,0,1,5,0,1,3,0,2,2,0,0,2,0,0,2,0,0,2,,0,0,1,
